rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-3354-org,   alexander, goldsworthy, 34, beasley street, , pennant hills, 2074, nsw, , 26, 08 05594475, 3479061, 3
rec-2720-org,   molly, dixon, 72, gundaroo road, , keysborough, 4034, vic, , 31, 08 62238251, 1874566, 8
rec-3906-org,   christian, mcgregor, 28, wilhelmi crescent, , maryborough, 3105, sa, 19980921, , 08 04526953, 1326460, 0
rec-2149-org,   keegan, hersey, 16, banfield street, , cairns, 3551, qld, 19460927, 22, , 9869429, 4
rec-1778-org,   adam, webb, 2932, stonehaven crescent, , westmeadows, 3038, vic, 19401230, 29, 04 30879600, 6755462, 7
rec-469-dup-1, alicia, lock, 105, turner place, murga ridge, salisburyj east, 5089, qld, 19540506, 35, 04 93771512, 9175548, 4
rec-1874-dup-1, tyler, mcgregor, 36, carnegie crescent, , 2134, bayswater, nsw, 19561002, , 04 24049830, 2712398, 5
rec-3444-dup-4, finn, , 1, summerland circuit, , north bondi, 3125, wa, , 11, 02 24075311, 2094587, 9
rec-508-org,   phoebe, newton-tabrett, 21, liverpool street, , harris park, 0810, sa, 19271128, , 03 59011440, 2378037, 7
rec-3174-org,   charlie, flores, 3, kirwan circuit, spring creek, thornlands, 3103, nsw, 19260130, 31, 08 92175765, 7777593, 4
rec-4728-dup-0, ned, waller, 58, julia flynn avenue, paddy's river, smithfield, 2510, , 19120721, 30, 02 71977911, 9936206, 1
rec-2133-org,   jessica, grosser, 10, hebblewhite street, glentryst, kingaroy, 4053, nt, 19290413, , 08 73611950, 8426155, 2
rec-4721-dup-3, jessica, ryan, 1, oora park, arid place, edensor park, 4508, vic, 19830103, 23, 03 08082935, 2029320, 2
rec-826-dup-2, salt, matthew, 27, deasland place, , roleystone, 4065, , 19890410, 19, 02 58626504, 7768466, 1
rec-3876-org,   jake, novak, 83, wagga street, rhodes cottage, thornlie, 3220, sa, 19520716, 35, 04 56668068, 8309306, 4
rec-3388-org,   lani, berry, 1448, , , balaklava, , nsw, 19740507, 34, 07 35383420, 5079697, 9
rec-1818-org,   mason, herbert, 207, wyselaskie circuit, ridgepoint, joondanna, 5232, nsw, 19760422, , 02 94280288, 7949186, 9
rec-1574-org,   daniella, kammermann, 3, corinna street, , jindalee, 3065, , 19500720, 29, 07 39592917, 6067612, 1
rec-1454-dup-1, hayden, baillie, , heysenntreet, , wangaratta, 2517, qld, 19220318, , 04 03361696, 5011264, 9
rec-3152-org,   jordan, gillard, 24, stephens place, , ballina, 4030, vic, 19800720, 35, 07 27138543, 6260331, 6
rec-1665-org,   cameron, fitzpatrick, 137, massey street, bonnie doon, stretton, 6442, vic, 19050102, 35, 04 11364753, 5527977, 3
rec-1298-org,   timothy, vincent, 23, parker street, , wilston, 2444, nsw, 19090727, 20, , 5621374, 2
rec-1570-org,   joshua, rudd, 5, barrallier street, corombie, dalby, 4655, qld, 19610415, , 03 23904467, 2218609, 4
rec-2959-org,   sophie, spicer, 27, banksia street, southern cross, cloverdale, 4114, qld, 19550413, , 08 43250614, 6128090, 5
rec-4653-dup-1, sadieu, hyland, 7, launceston street, , bacchus marsh, 6111, nsw, 19660418, , 07 83370985, 8785469, 0
rec-2388-dup-3, nikki, matthews, 15, burara ctescent, , alice springs, 3183, qld, 19770807, 36, 08 52880624, 5591081, 3
rec-2804-org,   tiana, soso, 15, lachlan street, , bellambi, 4020, qld, , , 08 41445104, 7210676, 5
rec-4464-dup-1, oliver, havrikuk, 31, burkittlstreet, brentwood vlge, ashfield, 2850, nsw, , 27, 07 34684674, 3221928, 3
rec-2495-dup-2, benjamin, mcgregor, 417, whiteman street, , wallaville, 5092, qld, 19340601, , 04 24388551, 9842151, 2
rec-4083-org,   kazuki, clarke, 39, dooring street, , killara, 3099, nsw, 19871225, 34, 03 54036368, 8304908, 9
rec-3864-dup-3, leishman, kiera, 113, barada crescent, , goonellabah, 4455, qld, 19610531, 30, 07 01373949, 5619270, 6
rec-2415-org,   taliah, leung, 8, waratah street, , spearwood, 5109, sa, , , 04 07110825, 9925653, 5
rec-201-dup-0, fergus, shepherd, 27, spensley place, kalang, boondall, 4157, nsw, 19816902, , 02 35876012, 6665485, 6
rec-2572-dup-0, galbraith, jock, 5, lawes place, ocean crt (cnr beach s street, noble park, 6065, nsw, 19480530, 29, 07 05521768, 2719186, 3
rec-1062-org,   caitlin, hare, 18, phillip avenue, , winthrop, 3058, , 19720219, 35, 08 65476736, 6470374, 1
rec-184-dup-2, josh, tootell, 16, spain place, ainslie house, safety beach, 4740, nsw, 19442012, , 02 97896456, 1341402, 7
rec-4578-dup-3, hayley, priest, 6, loftuscstreet, , albion park, 6065, vif, 19680702, , , 6814456, 1
rec-1760-dup-2, seth, buhagiar, 81, vasey crescent, , asquith, 3618, vic, 19801211, 32, 08 12845943, 4735630, 4
rec-2501-dup-0, joshua, matthews, 8, moynihan street, , coolaroo, 4013, qld, 19840531, , 04 85384395, 2568009, 4
rec-849-org,   lachlan, meaney, 27, lunn place, henry kendall hostel, atherton, 2168, sa, 19880920, 24, 03 05179747, 7832856, 2
rec-3314-dup-0, bronte, lavendeer, 207, wild street, midlands terrace, clarkson, 4060, vic, , 25, 03 26759929, 9960964, 1
rec-3090-dup-3, joshua, elphuick, 28, durack street, , ashfield, 2439, nsw, 19700707, , 08 90088581, 4163753, 2
rec-190-org,   emiily, green, 751, edman close, , peregian beach, 4070, qld, 19230703, 30, 08 70924425, 5626331, 8
rec-2425-dup-1, chantelle, berrye, 37, read place, , taringa, 4226, vic, 19790204, , 02 53419924, 3080052, 8
rec-2986-org,   indiana, webb, 4, kelleway avenue, , gruyere, 3199, nsw, 19140626, 23, 08 52295669, 4373313, 1
rec-1797-dup-2, imogen, parr, 6, holmes crescent, retirement village, pascoe vale south, 2446, nsw, 19340712, 32, 03 96103527, 8818077, 6
rec-4345-org,   cassandra, hammer, 27, jane price crescent, cadogan, st peters, 4133, qld, 19690121, 26, 04 99399600, 4202317, 7
rec-2864-dup-1, erin, fule, 9, waramanga place, , mount pleasant, 4270, vic, 19710115, 25, 04 27456506, 2022552, 7
rec-118-org,   amy, clarke, 7, captain cook crescent, , figtree, 5558, nsw, 19290905, 32, 03 44763523, 4606016, 3
rec-4290-dup-0, angus, gylixn, 52, downes place, emerald banks, kempsey, 2303, wa, 19060729, 30, 02 75672116, 4462353, 3
rec-2110-dup-0, edward, webb, 1, mcculloch street, , toowong, 3977, , 19030819, 25, 07 03129354, 4010002, 3
rec-4082-org,   hayden, petersen, 1, gouger street, , wendouree, 2285, nsw, , 37, 04 97043848, 9334976, 4
rec-1219-org,   leah, reid, 12, gillespie street, scenic lodge, minto, 2122, qld, 19060415, 32, 03 24571063, 5651836, 8
rec-183-dup-3, skye, mcphie, 23, crockett place, eden park, fig tree pocket, 3850, vic, 19520383, 37, 02 23471434, 9817230, 2
rec-2072-org,   jakob, longman, 22, murranji street, , bateman, 7051, vic, 19200527, , 02 02535427, 1985344, 5
rec-778-dup-0, arabella, gohl, , houghton place, pine hikl, craigie, 5353, vic, 19949307, , 03 24996285, 3437698, 9
rec-2028-dup-0, hannah, nguyez, 33, moore street, , sunsine, 3126, , 19370723, 21, 02 18504577, 8927111, 6
rec-1673-org,   jade, kotal, 5, cadell street, top spot, armidale, 3148, nsw, 19220604, 30, 04 14692280, 4074966, 4
rec-2123-org,   jasmine, britten, 11, bunny street, , numbaa, 3220, vic, 19791206, 26, 08 37036531, 8871572, 7
rec-1897-dup-2, todd, lomman, 8, hindmars hdrive, bethune, killara, 4551, qlr, 19741018, , 04 10891322, 3246125, 3
rec-3292-org,   kimberley, lowry, 15, phillipson crescent, st francis vlge, brooloo, 2452, nsw, 19580714, 29, 07 88649406, 5991829, 8
rec-2396-org,   tyler, miell, 52, bambridge street, , ashfield, 5024, wa, 19421020, , 02 49503528, 8128675, 6
rec-2197-org,   asha, waller, 98, enderby street, , toowoomba, 2263, nsw, 19080831, , 02 00171448, 5923270, 5
rec-1036-org,   ashlee, harrington, 13, frencham place, yandar ms 582, loganlea, 3444, nsw, 19840610, 25, 07 51575748, 4651155, 0
rec-1960-org,   tommy, conaghty, 121, forbes street, , christie downs, 2190, nsw, 19881216, 32, 02 36746592, 8124163, 0
rec-2108-org,   lucas, helen, 85, pavonia street, loc 14738, barwon heads, 4872, nsw, 19510221, 28, 02 07928271, 9183894, 5
rec-1014-org,   callum, riddell, 594, prichard circuit, palm lake resort, dookie, 2261, vic, 19101209, 29, 03 18825210, 9217075, 9
rec-901-org,   ethan, rau, 5, shout place, , raceview, 2118, wa, 19130923, , 03 24914331, 4533085, 0
rec-463-org,   jye, waller, 12, aspinall street, , frankston, 2617, nsw, 19120118, , 04 36239684, 6343221, 2
rec-4704-dup-1, wiliam, tuckwell, 15, kinleyside crescent, , thornhury, 7277, vic, 19170509, 26, 08 11718218, 9609112, 7
rec-2393-dup-2, kiera, wiseman, 9, meacham place, flt 10, wontyewlla, 2440, vic, 19800214, , 03 89788212, 9568486, 6
rec-2390-dup-4, georgia, bartel, 470, marsh place, , bayview heights, 2010, , 19912610, 22, 08 09578063, 5351139, 3
rec-1291-org,   willow, riddell, 2, cobbett place, kilnacrott, colac, 4207, nsw, 19520915, 24, 08 35296361, 2622835, 0
rec-3349-dup-0, zan, hope, 36, starke street, , helena valley, 3342, , 19450503, 27, 03 22151831, 7670404, 7
rec-4205-dup-1, montana, montfrooy, 422, learmonth drive, , geraldton, 2444, nsw, 19780807, 36, 07 41900684, 7429576, 0
rec-119-org,   noah, dixon, 112, freehill street, redwood village, paralowie, 2759, nsw, 19320727, 8, 04 58702795, 5686953, 5
rec-1858-dup-0, jarrod, clarke, 21, moore street, , port macquarie, 2164, tas, 19130618, 10, 08 99051924, 3914157, 0
rec-3177-org,   joel, mcduffie, 26, rudder place, , thornlie, 7018, qld, 19270725, 30, 08 56211337, 7972504, 5
rec-349-org,   sam, bishop, 52, , , stratton, 3878, nsw, 19360312, 33, 03 91598234, 1959168, 3
rec-4462-dup-2, liam, goldswhorthy, 7, bunny street, glenora court, flagstaff hill, 2221, vic, , 30, 04 37158700, 2859971, 7
rec-2773-org,   daniel, white, 27, loder place, araucaria precinct, seddon, 2074, wa, 19460224, , 08 93399721, 4318124, 1
rec-2317-org,   dante, brain, 67, coghill close, , cooroy, 4401, nsw, 19270106, 31, , 9898941, 2
rec-3136-dup-2, blayke, bansemer, 60, newland soreet, , ruse, 6064, vic, 19351108, 32, 04 68745454, 3415540, 1
rec-2908-dup-0, jed, steed, 2, jim pik eavenue, , riverhills, 2577, vic, 19450722, 30, 08 01681569, 7823029, 6
rec-3739-dup-1, william, campbell-smith, 26, tryon street, , hackham west, 2132, sa, 19780720, , 03 96116155, 9093668, 5
rec-2505-org,   lauren, wheatley, 43, summers place, , caulfield north, 6018, nsw, 19490329, 11, 08 89116595, 8826952, 4
rec-3899-org,   ebony, zdanowicz, 11, dexter street, , arundel, 3166, vic, 19320205, 26, 03 84510874, 5577844, 9
rec-616-org,   kirra, conaghty, 4, fuhrman street, , mosman, 4821, nsw, 19450106, 26, 07 85057850, 2560618, 3
rec-4338-dup-0, rachel, frusher, 211, muggway, , mosman, 2148, nsw, 19200531, 31, 03 75212446, 5677681, 9
rec-2613-org,   tayah, reid, 17, whitton close, , mosman, 2640, nsw, 19151116, , 07 43486249, 2871767, 9
rec-2526-dup-0, giannikouris, naomi, 22, carnall close, , unanderra, 4625, vic, 19341020, 13, 03 38253599, 4954773, 7
rec-3984-dup-0, holly, green, 375, jim pike avenue, , colonel lkght gardens, 7277, nsw, 19091108, 35, 07 12073665, 7093734, 6
rec-1208-dup-0, shenae, atsalas, 72, , , willetton, 4815, bsq, 19660423, , 08 02022386, 3325504, 3
rec-1813-dup-1, jasper, byers, 4, collings street, tarrawatta, abbotsford, 2749, nsw, 19540629, 30, 07 52392846, 5801976, 5
rec-1933-org,   timothy, white, 30, traeger street, , railton, 2023, nsw, , 31, 03 03949057, 4585329, 1
rec-28-org,   kaitlyn, muehlberg, 8, henry melville crescent, anglican guest village, queenscliff, 2170, qld, , 36, 03 07993654, 8361354, 7
rec-1807-dup-2, shelby, reid, 132, captain cook crescent, berkeley vlge, hyde park, 2042, wa, 19691125, 23, 07 41666011, 7582161, 1
rec-3984-org,   holly, green, 35, jim pike avenue, , colonel light gardens, 7277, nsw, 19091108, 35, 07 12073665, 7093734, 6
rec-58-dup-0, desi, beal, 31, wamboolysreet, , mentone, 2177, sa, 19200306, 12, 08 67998991, 3355592, 1
rec-2244-dup-0, laura, gogel, 30, antis street, rawdon, surry hlils, 3224, wa, 19180072, 8, 03 56472583, 2362166, 4
rec-3999-dup-0, bridget, matthews, 96, harwood court, stone oak farm, eastwood, 4065, wa, 19640428, 26, 08 57910230, 3035280, 8
rec-3620-org,   jemma, borges, 34, bural court, crown chambers, auburn, 2291, , 19191226, 19, 04 22151362, 6549416, 5
rec-3062-dup-1, kelsye, riv ers, 12, faunce crewcent, , dover, 3976, nsw, 19220221, 32, 02 05378000, 9258571, 3
rec-3666-dup-3, baxter, grimms, 30, hinkler street, sec 137, cloverdale, 6330, qld, 19312001, 10, 03 41522974, 1376238, 6
rec-899-org,   jason, clarke, 18, curlewis crescent, , toormina, 2533, tas, 19940903, , 02 00340137, 1186609, 8
rec-2452-dup-1, claire, oboyl, 28, pieman crescent, , dolphin heads, 2560, nsw, 19461030, 29, 08 67729873, 5213477, 1
rec-4888-dup-1, crosswell, patrick, 1218, moor place, , jamestown, 2132, nsw, 19950527, 34, 08 69644392, 9207026, 3
rec-2841-org,   adam, bartel, 8, gundaroo road, wayamba, tennant creek, 3068, nsw, 19320501, 39, 03 30819959, 9531714, 4
rec-1379-dup-1, takaa, thurllw, 20, bandjalong crescent, , alice springs, 2536, vic, 19180807, , 07 05836062, 2800406, 6
rec-4584-dup-0, amelia, purkalbtis, 6, northbournevavenue, , forest hill, 4558, , 19590113, 6, , 6842220, 7
rec-3968-dup-0, harrison, blake, 30, la perouse street, , buangor, 3046, qld, 19400707, 8, 07 92418504, 2060158, 1
rec-2298-dup-1, josephine, whire, 9, schwarz place, , glendale, 2487, nsw, 19740528, 34, 07 46307682, 9499765, 9
rec-2593-org,   peter, webb, 52, clark close, , dandenong north, 2034, nsw, 19710429, 23, 03 68473546, 8034273, 2
rec-1837-org,   olivia, ferris, 17, northbourne avenue, racecourse, lockleys, 3072, wa, 19641202, , 02 03507702, 6558846, 1
rec-930-org,   sophie, , 78, tallon place, muralappi, mundulla, 6169, nsw, 19210517, 31, 04 67026320, 2993173, 4
rec-1734-org,   kane, windus, 12, narran street, , blakehurst, 4012, vic, 19611003, 19, 03 25720382, 2734866, 1
rec-4633-org,   ebony, tiller, 122, carpenter close, dockside 44, windaroo, 2260, nsw, , 22, 03 66823996, 3316630, 5
rec-455-dup-1, madalyn, lette, 64, tangari street, , suffol park, 2070, ic, , 30, 08 75224637, 6504083, 7
rec-2557-org,   chloe, portellos, 27, gleadow street, eagle crest, millingandi, 2164, vic, , , 04 05091053, 7630522, 4
rec-2501-org,   joshua, matthews, 8, moynihan street, , coolaroo, 4051, qld, 19840531, , 04 85384395, 2568009, 4
rec-2732-dup-1, stirling, henshaw, 57, northbourne avenue, , mittagong, 3012, vic, 19970719, , 04 87320707, 2278385, 9
rec-501-org,   hannah, piazza, 16, faithfull circuit, , bellevue hill, 4116, vic, 19080208, 27, 02 42922297, 4238052, 8
rec-2709-org,   , clarke, 21, ingham place, rosedale, geelong east, 6168, nsw, 19960205, 31, 07 00417503, 5540727, 0
rec-239-org,   harrison, , 12, cargelligo street, , rowville, 4035, vic, 19050117, 28, 08 41920778, 1429761, 3
rec-3277-org,   sara-louise, hope, 61, tristania street, wandana, rowville, 6062, wa, 19180605, 25, 04 61745322, 6029548, 1
rec-2456-dup-1, william, lock, 11, love street, , hoppers crossing, 3930, wa, 19850727, 19, 03 76725686, 1687997, 2
rec-2086-org,   ky, sau, 7, mirrool street, , balcatta, 3040, nsw, , 25, 07 87404870, 1415522, 0
rec-2705-org,   natasha, rothe, 24, longmore crescent, the lodge, kirwan, 3987, wa, 19920206, , 04 58263625, 7001779, 8
rec-2172-dup-0, mia, white, 1, urambi vlge, sunnyview, hoppers crossing, 7250, qld, 19859425, 29, 04 99907080, 5041363, 1
rec-2514-dup-1, callum, white, 54, service street, , elwood, 8059, nsw, 19360822, 19, 07 22496951, 1964960, 8
rec-3315-org,   anari, tyack, 669, atherton street, toowoomba, burleigh heads, 2480, qld, 19520707, 30, 08 58736899, 5779084, 0
rec-1505-dup-1, michael, drozdowski, 27, serpentine street, , asquth, 3071, qld, 19640925, 39, 02 58555614, 6158098, 8
rec-1886-org,   tara, couzens, 54, allchin circuit, , mill park, 3630, nsw, 19601015, 27, 03 29823055, 7033079, 8
rec-891-dup-1, trey, green, 89, woronora street, bogong apartments, birkeale, 3165, nsw, 19730424, 26, 03 27754950, 5581388, 5
rec-1909-org,   alexander, lavis, 35, burrinjuck crescent, , harbord, 2293, nsw, 19130822, , 08 16355056, 8157716, 9
rec-4204-dup-3, petreece, astley, 59, augustus way, brambletye vinyard, arana hills, 4063, qld, 19650907, 34, 02 30396062, 1444222, 9
rec-1218-dup-0, blake, burfvrd, 16, ham place, , cabryamatta, 2250, nsw, 19680404, 32, 07 05174658, 6865125, 3
rec-2599-org,   liam, easling, 19, massey street, , waterloo, 6059, nsw, 19170617, 10, 02 06564447, 9854893, 5
rec-1653-org,   alessandria, kyriacou, 8, fison street, killarney, annandale, 6210, qld, 19580312, 8, 03 29640989, 4946831, 0
rec-3882-org,   dylan, lock, 2, falkiner place, , new town, 3156, , 19290313, 21, 07 70820998, 4565983, 3
rec-2925-dup-1, willom, zimmermann, 8, arabanoo crescent, , palmerston, 3561, vic, 19080111, 22, 04 87613207, 2867431, 5
rec-4659-org,   kydan, green, 70, shackleton circuit, carrington retrmnt vlge, malvern east, 5263, qld, 19690922, 29, 02 52086226, 5405947, 3
rec-616-dup-1, kirr, conaghty, 4, fuhrman street, , mosman, 4821, nsw, 19450106, 26, 07 85057850, 2560618, 3
rec-1759-dup-2, erin, ayres, 41, bryant place, southern aged care, bindoon, 2166, nsw, 19301214, 34, 04 79731882, 5926680, 6
rec-4348-org,   riley, berry, 5, phillip avenue, langi, bicton, 3173, vic, 19390927, 20, 04 84430864, 3298933, 6
rec-1552-dup-1, declen, waller, 1, lewis luxticn avenue, , toormina, 6330, wa, 19710704, , 03 53436957, 9410229, 4
rec-895-dup-1, dcvid, reid, 32, dominion circuit, golambio cottage, cairns, 4676, , 19811130, 32, 02 04451445, 7205993, 2
rec-1461-org,   giuliana, patience, 3, garsia street, , south perth, 4818, nsw, 19880901, 29, 03 84518012, 1447761, 3
rec-2133-dup-0, jessica, grosser, 1, hebblewhite street, glentryst, kingaroy, 4053, nt, 19270413, , 08 73611950, 8426155, 2
rec-1138-dup-2, reece, trevorrow, 37, newman morris circuit, , , 2170, nqs, 19001024, 24, 08 81873615, 5354939, 1
rec-4154-dup-0, mia, matthews, 148, blamey crescent, , kalamunda, 3123, sa, 19240519, 42, 07 88376569, 5513263, 0
rec-1956-dup-1, ella, crook, 14, montgomery place, millwood, cronullaa, 2317, vic, , 30, 07 39237580, 7067844, 0
rec-108-org,   lachlan, parremore, 45, stokes street, barodoky, asquith, 6020, vic, 19690617, 19, 03 37676873, 7679170, 3
rec-3358-dup-1, green, elizabeth, 12, salsola street, minnavale, lalor, 2486, , 19330602, , 04 50007197, 4493127, 5
rec-4903-dup-0, chle, jessu p, 227, van praag place, , malvern, 3189, nsw, 19591125, 28, 03 45435123, 7622362, 7
rec-1424-org,   millane, morrison, 69, finniss crescent, , mitcham, 5245, nsw, 19300115, 31, 02 69435009, 2564664, 5
rec-3699-dup-3, shelley, georgia, 22, duffy street, brookvale, exeter, 3682, sa, 19911002, 31, 07 58291144, 5277321, 8
rec-1154-dup-0, rachel, green, 216, devonport street, , ermington, 4701, nsw, 19310728, 13, 08 56584145, 7515911, 0
rec-919-dup-1, jasmine, d'emden, 5, elkedra close, , narruanedra, 3147, qld, 19110703, 25, 03 78877392, 5441894, 4
rec-4728-dup-1, ned, waller, 58, julia flynn avenue, rosetta village, smithfield, 2570, , 19120721, 26, 02 71977911, 9936206, 1
rec-2518-dup-1, aldc, mccarter, 35, gascoyne circuit, ra 58, freshwater, 3079, wa, 19500418, 24, 04 80900036, 9566052, 2
rec-2746-org,   lawson, weaver, 11, duggan street, nunkeri, windsor, 6025, wa, 19750212, 31, 08 09618547, 4718482, 9
rec-2587-dup-1, hannah, ongley, 50, paul coe crescent, , baxter, 2902, wx, 19500122, 19, 07 85830227, 4187849, 8
rec-2147-dup-0, ambwr, gilfedder, 6, pidgeon place, , west wollngong, 5064, vic, 19390920, 33, 02 08442843, 6763740, 9
rec-2701-org,   samuel, , 2, vickers crescent, , ballarat, 2449, qld, 19551128, 40, 07 93821301, 7525542, 5
rec-3752-dup-0, jonah, wilde, 6, ridley street, , 4169, port macquarie, nsw, 19740218, 30, 04 34232934, 2125138, 9
rec-790-dup-2, , masen, 14, bamir square, , wahr oonga, 2165, qld, 19900425, 9, 03 11549589, 2485663, 9
rec-433-org,   amy, mclelland, 14, badimara street, , ballina, 2360, nsw, 19750413, 36, 03 79284949, 1922140, 3
rec-3860-org,   liam, kidner, 15, bugden avenue, , port lincoln, 2800, vic, 19071103, 31, 02 72456278, 4534642, 9
